商品ID,商品名稱,商品連結,價格,留言,留言ID,留言者名稱,留言時間,商品 Type,留言 圖,isLike,isShowLike,留言 likeCount,留言 replyContent,留言 replyDate,留言星數,videoThumbnailImg,videoUrl
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588",吹直吹捲的吹嘴沒有想像中和影片介紹的那麼好用 但風向大 輕便 方便收納 還是算不錯,240718123857361,*志*,2024/07/21,鈦金色,[],False,True,1,,,4.7,,
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588",買後發現比官網貴,240712698441460,*彥*,2024/07/19,鈦金色,[],False,True,11,,,5,,
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588",這支的設計真的很棒，風大，輕，而且安靜,240712654175784,*嫦*,2024/07/12,鈦金色,[],False,True,0,,,5,,
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588",速度快，包裝完整，商品好用,240712843409004,*銘*,2024/07/12,鈦金色,[],False,True,0,,,5,,
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588",超好用 手殘的竟然也能夠快速上手 冷熱風速 細髮的我使用三天後頭髮還是很健康ㄟ,240626576693519,*寶*,2024/06/27,鈦金色,[],False,True,0,,,5,,
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588",好輕巧的吹風機，許願國際電壓通用❤️,240620139272951,*雅*,2024/06/21,霧灰色,[],False,True,3,,,5,,
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588",吹風機造型很時尚， 但另外兩項配件在使用上不太順手.,240613237598550,*寶*,2024/06/17,霧灰色,[],False,True,4,,,4.3,,
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588","外型輕巧漂亮，風量也超大吹乾超快
不過希望能有鴨嘴頭集中吹局部，
因為大風量吹完頭髮後變得有也毛躁
",240605865522181,*美*,2024/06/07,鈦金色,[],False,True,6,,,5,,
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588",風量真的非常大，頭髮一下就乾了，還很柔順，真的很推薦,240606981180728,*秀*,2024/06/06,鈦金色,[],False,True,1,,,5,,
12855075,【Dreame 追覓科技】Pocket 魔術折疊高速吹風機(直捲吹三用/180度折疊/300g超輕量/11萬轉航太級馬達),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12855075&Area=search&mdiv=403&oid=0_27&cid=index&kw=%E5%90%B9%E9%A2%A8%E6%A9%9F,"4,588",出貨迅速～但商品並未附上保固卡，詢問廠商都沒人回覆，不確定未來商品有問題可以找誰維修,240605763263871,*盈*,2024/06/05,鈦金色,[],False,True,10,,,5,,
