商品ID,商品名稱,商品連結,價格,資料已完整爬取
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=7_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=7_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=7_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=7_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
5181798,【Final】E3000C 耳道式耳機  單鍵耳麥線控版,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5181798&Area=search&mdiv=403&oid=7_10&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,800",False
11115411,【EarFun】Air Pro 3 降噪真無線藍芽耳機(LE Audio、LC3),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115411&Area=search&mdiv=403&oid=7_17&cid=index&kw=%E8%80%B3%E6%A9%9F,"2,580",False
8339749,【Final】VR3000 for Gaming 電競入耳式耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8339749&Area=search&mdiv=403&oid=7_18&cid=index&kw=%E8%80%B3%E6%A9%9F,"2,300",False
9070906,【audio-technica 鐵三角】ATH-S220BT 無線耳罩式耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9070906&Area=search&mdiv=403&oid=7_20&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,750",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=8_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=8_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=8_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=8_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
11700872,【Miuzic 沐音】OPENEAR DUET OD5 真骨傳導旗艦LED顯示運動游泳藍芽耳機(數顯電量/IPX8防水/藍牙5.3),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700872&Area=search&mdiv=403&oid=8_7&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,529",False
10213000,【SONY 索尼】LinkBuds S主動式降噪真無線藍芽耳機WF-LS900N(台灣公司貨保固12+6),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10213000&Area=search&mdiv=403&oid=8_10&cid=index&kw=%E8%80%B3%E6%A9%9F,"4,490",False
12149047,【JBL】SoundGear Sense 開放式藍牙耳機(兩色),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12149047&Area=search&mdiv=403&oid=8_11&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
12533486,【JLab】JBuds ANC 3真無線藍芽耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12533486&Area=search&mdiv=403&oid=8_15&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,799",False
11657909,【SONY 索尼】WF-1000XM5 旗艦真無線藍芽耳機(公司貨 保固 12+6 個月),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11657909&Area=search&mdiv=403&oid=8_20&cid=index&kw=%E8%80%B3%E6%A9%9F,"7,490",False
10547396,【Jabra】Elite 5 Hybrid ANC真無線降噪藍芽耳機(28小時總續航力),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10547396&Area=search&mdiv=403&oid=8_23&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,141",False
13294392,二入組【TOZO】Agile Dots專屬APP立體調音真無線藍牙耳機(ORIGX調音/美國聲學品牌/公司原廠貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13294392&Area=search&mdiv=403&oid=8_26&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,500",False
8330442,【Puro】PuroBasic 兒童耳機(安全音量調節器),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8330442&Area=search&mdiv=403&oid=8_28&cid=index&kw=%E8%80%B3%E6%A9%9F,849,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=9_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=9_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=9_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=9_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=9_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
10812027,【NOKIA】E1502 頸掛式運動藍牙耳機(磁吸式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10812027&Area=search&mdiv=403&oid=9_24&cid=index&kw=%E8%80%B3%E6%A9%9F,449,False
12162008,【Soundcore】AeroFit Pro 氣傳導開放式真無線藍芽耳機(驚艷舒適 大開耳界),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12162008&Area=search&mdiv=403&oid=9_26&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,990",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=10_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=10_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=10_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=10_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
8524555,【SONY 索尼】WH-1000XM4(旗艦款無線降噪耳機),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8524555&Area=search&mdiv=403&oid=10_13&cid=index&kw=%E8%80%B3%E6%A9%9F,"7,890",False
11623499,【SHOKZ】OPENFIT 開放式藍芽耳機(T910),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11623499&Area=search&mdiv=403&oid=10_16&cid=index&kw=%E8%80%B3%E6%A9%9F,"4,990",False
10201991,【SONY 索尼】WH-1000XM5 主動式降噪旗艦 藍芽耳機(頂級降噪 極真音質 配戴舒適),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10201991&Area=search&mdiv=403&oid=10_21&cid=index&kw=%E8%80%B3%E6%A9%9F,"9,900",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=11_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=11_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=11_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=11_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=11_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
10369996,【Samsung 三星】三星適用 A系列 Type C入耳式耳機 AKG雙動圈(袋裝),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10369996&Area=search&mdiv=403&oid=11_16&cid=index&kw=%E8%80%B3%E6%A9%9F,432,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=12_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=12_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=12_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=12_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=12_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
7965580,【SONY 索尼 公司貨 保固12+12】WH-1000XM4 無線藍牙降噪耳罩式耳機(降噪藍芽耳機 / 會議專用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7965580&Area=search&mdiv=403&oid=12_25&cid=index&kw=%E8%80%B3%E6%A9%9F,"7,900",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=13_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=13_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=13_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=13_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=13_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12803467,【Acer 宏碁】無線藍牙耳機 掛耳式藍芽耳機 開放式耳機 骨傳導耳機(久戴不痛 長續航高音質),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12803467&Area=search&mdiv=403&oid=13_10&cid=index&kw=%E8%80%B3%E6%A9%9F,615,False
11070495,【小米】Redmi Buds 4 Lite 降噪無線藍芽耳機(M2231E1),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11070495&Area=search&mdiv=403&oid=13_17&cid=index&kw=%E8%80%B3%E6%A9%9F,715,False
11127216,【SONY 索尼】WH-CH520 無線藍芽 耳罩式耳機(4色),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11127216&Area=search&mdiv=403&oid=13_18&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,590",False
8772393,【Jabra】Talk 25 SE 立體聲單耳藍牙耳機(單耳藍牙耳機),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8772393&Area=search&mdiv=403&oid=13_27&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,399",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=14_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=14_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=14_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=14_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=14_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
10722385,【LineQ】經典3.5mm耳塞式線控有線耳機耳麥,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10722385&Area=search&mdiv=403&oid=14_16&cid=index&kw=%E8%80%B3%E6%A9%9F,150,False
6644998,【INTOPIC】USB頭戴式耳機麥克風(JAZZ-UB700),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6644998&Area=search&mdiv=403&oid=14_17&cid=index&kw=%E8%80%B3%E6%A9%9F,399,False
4047320,【SONY】立體聲耳罩式耳機 MDR-ZX110(公司貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4047320&Area=search&mdiv=403&oid=14_19&cid=index&kw=%E8%80%B3%E6%A9%9F,751,False
4628561,【SONY】無麥輕量型內耳式耳機(MDR-EX15LP),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4628561&Area=search&mdiv=403&oid=14_27&cid=index&kw=%E8%80%B3%E6%A9%9F,499,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=15_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=15_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=15_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=15_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=15_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
7064344,【JLab】JBuddies Studio 兒童耳機(安全音量設計),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7064344&Area=search&mdiv=403&oid=15_28&cid=index&kw=%E8%80%B3%E6%A9%9F,899,False
10222121,【Philips 飛利浦】TAUE101BK/00 入耳式有線耳機(舒適貼合/高品質音效),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10222121&Area=search&mdiv=403&oid=15_29&cid=index&kw=%E8%80%B3%E6%A9%9F,179,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=16_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=16_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=16_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=16_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=16_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
8940866,【聆翔】黑曜石5.0無線耳機 K150,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8940866&Area=search&mdiv=403&oid=16_18&cid=index&kw=%E8%80%B3%E6%A9%9F,374,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=17_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=17_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=17_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=17_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=17_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=18_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=18_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=18_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=18_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=18_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
11307818,【audio-technica 鐵三角】ATH-SQ1TW2 真無線耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11307818&Area=search&mdiv=403&oid=18_30&cid=index&kw=%E8%80%B3%E6%A9%9F,"2,800",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=19_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=19_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=19_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=19_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=19_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
9834922,新骨傳導藍芽耳機 運動耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9834922&Area=search&mdiv=403&oid=19_19&cid=index&kw=%E8%80%B3%E6%A9%9F,323,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=20_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=20_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=20_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=20_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=20_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
