商品ID,商品名稱,商品連結,價格,資料已完整爬取
10186413,【小米】米家電動刮鬍刀 S100(黑色/隨身刮鬍刀),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10186413&Area=search&mdiv=403&oid=13_4&cid=index&kw=%E5%B0%8F%E7%B1%B3,566,True
10317563,【小米官方旗艦館】Xiaomi智慧無線直流變頻風扇 2 Pro(原廠公司貨/含保固/米家APP),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10317563&Area=search&mdiv=403&oid=13_13&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,295",True
9334337,【小米】無線 隨手吸塵器(車用 手持 白色),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9334337&Area=search&mdiv=403&oid=13_14&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,195",True
9874103,【小米】米家電動沖牙器,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9874103&Area=search&mdiv=403&oid=13_15&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,260",True
13284988,【小米】官方旗艦館 Xiaomi 小米手環 9 NFC★三株金屬錶帶組,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13284988&Area=search&mdiv=403&oid=13_19&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,595",False
10198663,【小米】小米手環7/6通用 親膚矽膠錶帶(親膚無毒 20色任選),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10198663&Area=search&mdiv=403&oid=13_22&cid=index&kw=%E5%B0%8F%E7%B1%B3,199,True
13345161,(二入組)【小米】C500 Pro智慧攝影機(官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345161&Area=search&mdiv=403&oid=13_24&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,530",True
13418131,(三入組)【小米】官方旗艦館  智慧攝影機 C700,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13418131&Area=search&mdiv=403&oid=13_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,"4,695",False
10938980,【小米】米家自動洗手機專用補充液 胺基酸洗手液(320ml*3瓶),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10938980&Area=search&mdiv=403&oid=14_6&cid=index&kw=%E5%B0%8F%E7%B1%B3,580,True
13446053,3入組【小米官方旗艦館】小米平板6 Xiaomi Pad 6 11吋 WiFi 6G/128G 平板電腦,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13446053&Area=search&mdiv=403&oid=14_8&cid=index&kw=%E5%B0%8F%E7%B1%B3,"23,000",False
13417915,(128G記憶卡組)【小米】官方旗艦館  室外攝影機 CW700S,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417915&Area=search&mdiv=403&oid=14_22&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,215",False
10242978,【小米】小米手環7/6通用 親膚矽膠錶帶(買一送一 20色任選),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10242978&Area=search&mdiv=403&oid=14_23&cid=index&kw=%E5%B0%8F%E7%B1%B3,398,True
7523661,【小米】藍牙溫濕度計 2(溫度計、溼度計、濕度計),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7523661&Area=search&mdiv=403&oid=14_24&cid=index&kw=%E5%B0%8F%E7%B1%B3,228,False
13345152,(三入組)【小米】C200智慧攝影機(官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345152&Area=search&mdiv=403&oid=14_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,845",True
13418157,(64G記憶卡組)【小米】官方旗艦館 Xiaomi 智慧攝影機 C400,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13418157&Area=search&mdiv=403&oid=14_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,445",False
13418069,兩用掛繩祖【小米】官方旗艦館 Redmi Watch 5 Lite,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13418069&Area=search&mdiv=403&oid=14_28&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,395",False
11372330,【Geroots】小米手環8/小米手環9單色錶帶腕帶(矽膠錶帶),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11372330&Area=search&mdiv=403&oid=15_6&cid=index&kw=%E5%B0%8F%E7%B1%B3,119,True
12851449,【小米】三入組 2.5K 400萬畫素智慧攝影機2/監視器 雲台版 超微光全彩夜視 支援移動追縱(保固一年),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12851449&Area=search&mdiv=403&oid=15_9&cid=index&kw=%E5%B0%8F%E7%B1%B3,"3,255",True
13417863,(64G記憶卡組)【小米】官方旗艦館  智慧攝影機 C700,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417863&Area=search&mdiv=403&oid=15_21&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,745",False
11652588,【smartmi 智米】P1空氣清淨機(適用5-9坪/小米生態鏈/支援Apple HomeKit/智能家電),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11652588&Area=search&mdiv=403&oid=15_24&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,999",True
10903600,【Dreame 追覓科技】H12 Pro 全方位7合1洗拖吸塵器(熱風烘乾/雙貼邊/電解水除菌 - 小米生態鏈 台灣公司貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10903600&Area=search&mdiv=403&oid=15_25&cid=index&kw=%E5%B0%8F%E7%B1%B3,"9,999",True
9670011,【統一生機】有機小米450g,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9670011&Area=search&mdiv=403&oid=16_16&cid=index&kw=%E5%B0%8F%E7%B1%B3,122,True
4783736,【青的農場】小米500g,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4783736&Area=search&mdiv=403&oid=16_21&cid=index&kw=%E5%B0%8F%E7%B1%B3,81,True
12537937,【小米】雙機組 Xiaomi 智慧除濕機/CSJ0110DM,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12537937&Area=search&mdiv=403&oid=17_5&cid=index&kw=%E5%B0%8F%E7%B1%B3,"17,290",True
9329138,【小米】米家聲波電動牙刷(T300-白),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9329138&Area=search&mdiv=403&oid=17_8&cid=index&kw=%E5%B0%8F%E7%B1%B3,664,True
13345127,(64G記憶卡組)【小米】CW300室外攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345127&Area=search&mdiv=403&oid=17_14&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,345",False
13417846,(64G記憶卡組)【小米】官方旗艦館  室外攝影機 CW700S,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417846&Area=search&mdiv=403&oid=18_1&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,045",False
13417862,(64G記憶卡組)【小米】官方旗艦館  智慧攝影機 C500 雙攝版,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417862&Area=search&mdiv=403&oid=18_5&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,745",False
13345129,(64G記憶卡組)【小米】CW400室外攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345129&Area=search&mdiv=403&oid=18_6&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,445",False
12537935,【小米】雙機組 Xiaomi 空氣淨化器 4 Pro/AC-M15-SC,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12537935&Area=search&mdiv=403&oid=18_8&cid=index&kw=%E5%B0%8F%E7%B1%B3,"13,590",True
13345162,(三入組)【小米】C500 Pro智慧攝影機(官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345162&Area=search&mdiv=403&oid=18_10&cid=index&kw=%E5%B0%8F%E7%B1%B3,"3,795",False
13417854,(64G記憶卡組)【小米】官方旗艦館  智慧攝影機 C300 雙攝版,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417854&Area=search&mdiv=403&oid=18_20&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,545",False
2036806,【Vilson 米森】有機小米450g,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=2036806&Area=search&mdiv=403&oid=18_24&cid=index&kw=%E5%B0%8F%E7%B1%B3,148,True
11701692,【Geroots】小米手環8/小米手環9尼龍編織錶帶腕帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11701692&Area=search&mdiv=403&oid=18_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,188,True
11339910,【Dreame 追覓科技】L10s Prime AI全能掃拖機器人(小米生態鏈 台灣公司貨 - AI智慧清巧管家),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11339910&Area=search&mdiv=403&oid=19_2&cid=index&kw=%E5%B0%8F%E7%B1%B3,"12,980",True
12423708,【YOLOMI】台灣製造 掃拖機器人/洗地機專用地板清潔液/清潔劑(適用小米/石頭/追覓/科沃斯/iRobot/必勝),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12423708&Area=search&mdiv=403&oid=19_6&cid=index&kw=%E5%B0%8F%E7%B1%B3,490,True
13623612,(64G記憶卡組)【小米】C400智慧攝影機 (官方旗艦館),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13623612&Area=search&mdiv=403&oid=20_2&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,230",False
13417916,(128G記憶卡組)【小米】官方旗艦館  智慧攝影機 C300 雙攝版,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417916&Area=search&mdiv=403&oid=20_5&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,715",False
7191514,【怡悅】HEPA濾心（抗菌版）適用米家 小米 1代/2代/2S/3代/ Pro 空氣淨化器(小米清淨機專用 不含RFID晶片),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7191514&Area=search&mdiv=403&oid=21_6&cid=index&kw=%E5%B0%8F%E7%B1%B3,504,True
8949753,【小米】平行輸入 米家自動泡沫洗手液(替換補充裝 3入組),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8949753&Area=search&mdiv=403&oid=21_7&cid=index&kw=%E5%B0%8F%E7%B1%B3,491,True
10656974,【RENZA】適用 小米空氣清淨機 1代 2代 3代 2S Pro 空氣清淨機(抗菌版 紫色 2合1HEPA+活性碳濾網 濾芯),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10656974&Area=search&mdiv=403&oid=21_13&cid=index&kw=%E5%B0%8F%E7%B1%B3,630,True
13417952,(256G記憶卡組)【小米】官方旗艦館  室外攝影機 CW700S,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417952&Area=search&mdiv=403&oid=21_14&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,561",False
10330777,【綠綠好日】適用 小米空氣清淨機 1代 2代 3代 2S Pro 空氣清淨機 HEPA抗菌濾芯/濾網(含RFID 紫色 抗菌版),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10330777&Area=search&mdiv=403&oid=21_16&cid=index&kw=%E5%B0%8F%E7%B1%B3,631,True
9501486,【小米有品 Enchen 映趣】Mocha N 電動鼻毛修剪器 電動鼻毛刀 IPX7級防水(德國紅點設計大獎),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9501486&Area=search&mdiv=403&oid=21_18&cid=index&kw=%E5%B0%8F%E7%B1%B3,659,True
6505693,【小米】煥醒 迷你 鼻毛修剪器(修鼻毛 鼻毛刀 剪鼻毛),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6505693&Area=search&mdiv=403&oid=21_21&cid=index&kw=%E5%B0%8F%E7%B1%B3,379,True
7709359,【享吃美味】藜麥毛豆/鷹嘴豆/雞肉小米 任選15包組(200g±10%/包),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7709359&Area=search&mdiv=403&oid=21_25&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,156",True
7881202,小米手環5/6/7通用 超耐磨手環28色矽膠錶帶(小米手環5/6/7 錶帶 小米手環錶帶),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7881202&Area=search&mdiv=403&oid=21_28&cid=index&kw=%E5%B0%8F%E7%B1%B3,339,True
4589045,【台東縣農會】小米-糯小米250g,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4589045&Area=search&mdiv=403&oid=22_15&cid=index&kw=%E5%B0%8F%E7%B1%B3,280,True
11138368,【Dreame 追覓科技】L10s Pro 3D避障雙螺旋掃拖機器人(小米生態鏈 台灣公司貨 - 全新升級),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11138368&Area=search&mdiv=403&oid=22_18&cid=index&kw=%E5%B0%8F%E7%B1%B3,"7,980",True
8334404,【小米有品 Enchen 映趣】陶瓷刀頭電動理髮器Hunter 充電式剃髮神器 5段可調式刀頭,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8334404&Area=search&mdiv=403&oid=22_19&cid=index&kw=%E5%B0%8F%E7%B1%B3,685,True
11356744,【小米】米家充氣寶2(充氣寶 打氣機 充氣機 打氣筒 打胎機 打胎器 無線充氣 胎壓 胎壓檢測),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11356744&Area=search&mdiv=403&oid=22_21&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,040",True
11685089,【Dreame 追覓科技】H12 Dual「真」全能乾濕洗地吸塵器(洗地機/吸塵器/除蟎機/萬用吸 小米生態鏈公司貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11685089&Area=search&mdiv=403&oid=22_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,"11,888",True
10290689,【Geroots】小米手環7單色矽膠錶帶腕帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10290689&Area=search&mdiv=403&oid=23_2&cid=index&kw=%E5%B0%8F%E7%B1%B3,72,True
13417954,(256G記憶卡組)【小米】官方旗艦館  智慧攝影機 C500 雙攝版,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417954&Area=search&mdiv=403&oid=23_11&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,261",False
3959953,【耆盛】糯小米400g,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3959953&Area=search&mdiv=403&oid=23_16&cid=index&kw=%E5%B0%8F%E7%B1%B3,79,True
10945734,【齊格科技】追覓L10s Ultra 小米 X10+ 掃拖機器人 副廠耗材套件組(主刷1+邊刷2+濾網2+拖布2+集塵袋2),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10945734&Area=search&mdiv=403&oid=23_25&cid=index&kw=%E5%B0%8F%E7%B1%B3,799,True
8044693,【支援AnyCast】第八代無線投影電視棒 手機無線投影(哀鳳/三星/華為/小米 Type C HDTV連電視),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8044693&Area=search&mdiv=403&oid=23_30&cid=index&kw=%E5%B0%8F%E7%B1%B3,536,True
10239013,【YUNMI】小米手環8 小米手環7 小米手環6 小米手環5 莫蘭迪印花替換腕帶 液態矽膠運動錶帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10239013&Area=search&mdiv=403&oid=24_20&cid=index&kw=%E5%B0%8F%E7%B1%B3,233,True
13345144,(256G記憶卡組)【小米】CW300室外攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345144&Area=search&mdiv=403&oid=24_21&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,861",False
13345146,(256G記憶卡組)【小米】CW400室外攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345146&Area=search&mdiv=403&oid=24_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,961",False
10290689,【Geroots】小米手環7單色矽膠錶帶腕帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10290689&Area=search&mdiv=403&oid=25_8&cid=index&kw=%E5%B0%8F%E7%B1%B3,72,True
13417954,(256G記憶卡組)【小米】官方旗艦館  智慧攝影機 C500 雙攝版,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417954&Area=search&mdiv=403&oid=25_17&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,261",False
3959953,【耆盛】糯小米400g,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3959953&Area=search&mdiv=403&oid=25_22&cid=index&kw=%E5%B0%8F%E7%B1%B3,79,True
10239013,【YUNMI】小米手環8 小米手環7 小米手環6 小米手環5 莫蘭迪印花替換腕帶 液態矽膠運動錶帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10239013&Area=search&mdiv=403&oid=26_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,233,True
13345144,(256G記憶卡組)【小米】CW300室外攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345144&Area=search&mdiv=403&oid=26_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,861",False
13345149,(256G記憶卡組)【小米】C500 Pro智慧攝影機(官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345149&Area=search&mdiv=403&oid=27_7&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,961",False
2540956,【老師傅】無麩質小米酥黑糖海苔綜合口味1包12支入(獨立包裝),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=2540956&Area=search&mdiv=403&oid=27_19&cid=index&kw=%E5%B0%8F%E7%B1%B3,109,True
7853168,【Geroots】小米手環5/小米手環6單色錶帶腕帶 矽膠錶帶 運動腕帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7853168&Area=search&mdiv=403&oid=27_23&cid=index&kw=%E5%B0%8F%E7%B1%B3,71,True
10096318,【ANTIAN】小米手環7/6/5通用 單色矽膠防水運動錶帶手腕帶(贈保護貼),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10096318&Area=search&mdiv=403&oid=27_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,73,True
10945736,【齊格科技】追覓L10s Ultra 小米 X10+ 掃拖機器人 副廠拖布6入組,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10945736&Area=search&mdiv=403&oid=29_9&cid=index&kw=%E5%B0%8F%E7%B1%B3,569,True
12761431,【綠綠好日】適用 小米 1代 2代 2S Pro 3代 HEPA抗菌濾芯/濾網 2入(含RFID 紫色 抗菌版 濾棉x4),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12761431&Area=search&mdiv=403&oid=29_14&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,190",True
7909473,【Geroots】小米手環5/6/7磁吸式 免拆 USB快速充電器充電線 小米充電-50cm,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7909473&Area=search&mdiv=403&oid=29_20&cid=index&kw=%E5%B0%8F%E7%B1%B3,118,True
9346198,【小米有品】悅生活香薰機 120ml(加濕器 薰香機 香氛機 水氧機 小夜燈),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9346198&Area=search&mdiv=403&oid=30_10&cid=index&kw=%E5%B0%8F%E7%B1%B3,549,True
9747256,【小米】米家 電動打氣機 1S,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9747256&Area=search&mdiv=403&oid=30_12&cid=index&kw=%E5%B0%8F%E7%B1%B3,968,True
13345150,(256G記憶卡組)【小米】AW300室外攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345150&Area=search&mdiv=403&oid=30_17&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,661",False
8594947,【Geroots】小米手錶超值版多彩防水矽膠替換錶帶腕帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8594947&Area=search&mdiv=403&oid=30_23&cid=index&kw=%E5%B0%8F%E7%B1%B3,118,True
12343268,【酷客 Gosund】WP2 WiFi智慧插座 2開2插(遠端控制/聲控/支援Google Home.Amazon Alexa),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12343268&Area=search&mdiv=403&oid=31_11&cid=index&kw=%E5%B0%8F%E7%B1%B3,549,True
12761456,【綠綠好日】適用 小米 1代 2代 2S Pro 3代 HEPA抗菌濾芯/濾網 2入(含RFID 藍色 經濟版 濾棉x4),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12761456&Area=search&mdiv=403&oid=31_16&cid=index&kw=%E5%B0%8F%E7%B1%B3,890,True
7936754,【Geroots】小米手環5/小米手環6超纖PU皮革錶帶腕帶皮製錶帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7936754&Area=search&mdiv=403&oid=31_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,199,True
11841249,【ANTIAN】小米手環8pro 單色矽膠運動錶帶 時尚舒適替換腕帶 耐磨防水手錶帶 手腕帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11841249&Area=search&mdiv=403&oid=33_18&cid=index&kw=%E5%B0%8F%E7%B1%B3,230,True
7642925,米家空氣淨化器濾芯/濾網-副廠 抗菌版(小米 米家空氣淨化機 1/2/2S/3/Pro通用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7642925&Area=search&mdiv=403&oid=33_21&cid=index&kw=%E5%B0%8F%E7%B1%B3,631,True
4333701,【居家良品】小米TDS水質檢測筆(測水筆 TDS檢測 安心用水 飲用水檢測 自來水檢測),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4333701&Area=search&mdiv=403&oid=33_23&cid=index&kw=%E5%B0%8F%E7%B1%B3,375,True
11841250,【ANTIAN】小米手環8pro 米蘭尼斯金屬磁吸錶帶 高端商務手錶替換腕帶 不鏽鋼手錶帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11841250&Area=search&mdiv=403&oid=33_25&cid=index&kw=%E5%B0%8F%E7%B1%B3,299,True
13092287,小米手環8/9通用金屬磁吸錶帶(加贈保貼),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13092287&Area=search&mdiv=403&oid=33_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,299,True
12761439,【綠綠好日】適用 小米 1代 2代 2S Pro 3代 HEPA抗菌濾芯/濾網 3入(含RFID 藍色 經濟版 濾棉x6),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12761439&Area=search&mdiv=403&oid=34_7&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,305",True
11315455,【ANTIAN】小米手環8 金屬三珠不鏽鋼替換手錶帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11315455&Area=search&mdiv=403&oid=34_14&cid=index&kw=%E5%B0%8F%E7%B1%B3,179,True
7884703,【YEELIGHT 易來】小米生態鏈 智慧遠端控制、語音聲控護眼檯燈(Prime),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7884703&Area=search&mdiv=403&oid=34_17&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,280",True
12761432,【綠綠好日】適用 小米 1代 2代 2S Pro 3代 HEPA抗菌濾芯/濾網 3入(含RFID 紫色 抗菌版 濾棉x6),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12761432&Area=search&mdiv=403&oid=34_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,750",True
8107933,【Kamera】手持吸塵器收納架 無線吸塵器掛架 滾輪款(適用Dyson小米追覓 V9 V10 V11 Z11 lite G10 順造),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8107933&Area=search&mdiv=403&oid=34_29&cid=index&kw=%E5%B0%8F%E7%B1%B3,849,True
6862267,【MK馬克】小米手環4 矽膠彩色腕帶 單色替換錶帶 智能手環 藍芽手環 運動腕帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6862267&Area=search&mdiv=403&oid=35_24&cid=index&kw=%E5%B0%8F%E7%B1%B3,129,True
13345154,(三入組)【小米】C301智慧攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345154&Area=search&mdiv=403&oid=35_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,445",False
13345132,(64G記憶卡組)【小米】AW300室外攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345132&Area=search&mdiv=403&oid=36_20&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,145",False
10341039,【ANTIAN】小米手環7 Pro 米蘭尼斯商務金屬磁吸替換手腕錶帶(贈保護貼),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10341039&Area=search&mdiv=403&oid=36_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,349,True
8072181,【小鴨4K電視棒】官網款 支援AnyCast無線投影 手機無線投影(哀鳳/三星/華為/小米/Type C HDTV連電視),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8072181&Area=search&mdiv=403&oid=36_28&cid=index&kw=%E5%B0%8F%E7%B1%B3,804,True
13030162,【小米】Xiaomi智慧無線直流變頻風扇 2 Pro(原廠公司貨/含保固/米家APP),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13030162&Area=search&mdiv=403&oid=37_9&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,995",False
13345130,(64G記憶卡組)【小米】C400智慧攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345130&Area=search&mdiv=403&oid=37_24&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,445",False
10440694,【ANTIAN_買1送1】小米手環7 Pro 矽膠運動錶帶 時尚舒適替換腕帶 防水耐磨手錶帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10440694&Area=search&mdiv=403&oid=37_25&cid=index&kw=%E5%B0%8F%E7%B1%B3,499,True
7709352,【享吃美味】藜麥毛豆/藜麥鷹嘴豆/雞肉藜麥小米 任選5包組(200g±10%/包),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7709352&Area=search&mdiv=403&oid=37_28&cid=index&kw=%E5%B0%8F%E7%B1%B3,562,True
7709357,【享吃美味】藜麥毛豆/鷹嘴豆/雞肉小米 任選10包組(200g±10%/包),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7709357&Area=search&mdiv=403&oid=38_10&cid=index&kw=%E5%B0%8F%E7%B1%B3,936,True
7303874,【Kamera 佳美能】吸塵器收納架短版(通用 Dyson V6 V7 V8 V10 V11 小米 小綠 LG樂金 三星 正負零 韓夫人),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7303874&Area=search&mdiv=403&oid=38_13&cid=index&kw=%E5%B0%8F%E7%B1%B3,350,True
10096321,【ANTIAN】小米手環7 米蘭尼斯金屬不鏽鋼磁吸替換腕帶錶帶(贈保護貼),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10096321&Area=search&mdiv=403&oid=38_16&cid=index&kw=%E5%B0%8F%E7%B1%B3,234,True
7316895,【日本ASVEL】手提式2公斤小米箱,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7316895&Area=search&mdiv=403&oid=38_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,269,True
